,Filename,Date,Cage,Injection,Night-Phase,Bin,start_frame,stop_frame,name,idA,idB,idC,idD,RFidA,RFidB,RFidC,RFidD,GenoA,GenoB,GenoC,GenoD,totalLength,meanLength,medianLength,totalDistance,numberOfEvents,stdLength,CI95_low,CI95_up
107,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Huddling,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,0,,,5161.605495269329,0,,,
108,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,WaterPoint,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,0,,,5161.605495269329,0,,,
109,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,WaterPoint,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,0,,,5161.605495269329,0,,,
110,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,12393,233.83018867924528,,5161.605495269329,53,775.372040605537,25.07932877470543,442.5810485837851
111,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,12393,233.83018867924528,,5161.605495269329,53,775.372040605537,25.07932877470543,442.5810485837851
112,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Oral-oral Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,1493,5.7203065134099615,,5161.605495269329,261,20.35306959776936,3.2510526873693766,8.189560339450546
113,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Oral-oral Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,1493,5.7203065134099615,,5161.605495269329,261,20.35306959776936,3.2510526873693766,8.189560339450546
114,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Oral-genital Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,3513,12.240418118466899,,5161.605495269329,287,67.75248073038614,4.401785247928333,20.079050989005463
115,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Oral-genital Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,2278,11.622448979591837,,5161.605495269329,196,29.293906626311735,7.521302051908195,15.723595907275481
116,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Side by side Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,3797,11.506060606060606,,5161.605495269329,330,68.59270408854097,4.105288594215805,18.90683261790541
117,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Side by side Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,3797,11.506060606060606,,5161.605495269329,330,68.59270408854097,4.105288594215805,18.90683261790541
118,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,"Side by side Contact, opposite way",1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,1700,11.258278145695364,,5161.605495269329,151,17.10097149796732,8.530629790886575,13.985926500504153
119,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,"Side by side Contact, opposite way",2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,1700,11.258278145695364,,5161.605495269329,151,17.10097149796732,8.530629790886575,13.985926500504153
120,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Social approach,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,6081,1.805522565320665,,5161.605495269329,3368,2.2048866911362395,1.7310568602421785,1.8799882703991515
121,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Social approach,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,5252,1.8017152658662092,,5161.605495269329,2915,2.093802946790824,1.725704939285098,1.8777255924473204
122,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Social escape,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,628,1.715846994535519,,5161.605495269329,366,1.5332811413946696,1.5587610517975499,1.8729329372734882
123,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Social escape,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,729,1.78239608801956,,5161.605495269329,409,1.5381324622658932,1.6333268074883265,1.9314653685507934
124,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Approach contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,263,15.470588235294118,,5161.605495269329,17,21.64993587019119,5.17886200787836,25.762314462709874
125,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Approach contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,36,9.0,,5161.605495269329,4,9.82344135219425,-0.6269725251503644,18.626972525150364
126,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Approach rear,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,139,2.316666666666667,,5161.605495269329,60,2.610821496940932,1.6560376790652604,2.9772956542680733
127,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Approach rear,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,139,2.7254901960784315,,5161.605495269329,51,2.7941004471434834,1.9586356471323112,3.4923447450245515
128,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Break contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,169,9.941176470588236,,5161.605495269329,17,8.199502052566034,6.043380614188871,13.8389723269876
129,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Break contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,348,24.857142857142858,,5161.605495269329,14,28.98733009648265,9.67265076817261,40.041634946113106
130,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Get away,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,943,2.1578947368421053,,5161.605495269329,437,3.262751875530324,1.8519807029244206,2.46380877075979
131,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Get away,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,1482,2.550774526678141,,5161.605495269329,581,4.180470979458081,2.210841611956632,2.8907074413996505
132,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,FollowZone Isolated,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,426,2.4204545454545454,,5161.605495269329,176,4.1016116314452065,1.8144801508674544,3.0264289400416367
133,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,FollowZone Isolated,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,291,2.3658536585365852,,5161.605495269329,123,2.8634741894888327,1.859799744178646,2.8719075728945245
134,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Train2,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,35,5.833333333333333,,5161.605495269329,6,1.0671873729054748,4.979405588970502,6.6872610776961645
135,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Train2,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,30,7.5,,5161.605495269329,4,1.118033988749895,6.404326691025103,8.595673308974897
136,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Group2,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,12393,233.83018867924528,,5161.605495269329,53,775.372040605537,25.07932877470543,442.5810485837851
137,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,3,260226,368226,Group2,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,12393,233.83018867924528,,5161.605495269329,53,775.372040605537,25.07932877470543,442.5810485837851
138,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Move,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,0,,,11733.513570657266,0,,,
139,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Move,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,0,,,11733.513570657266,0,,,
140,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Move isolated,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,4903,2.6052072263549415,,11733.513570657266,1882,5.4506611718194025,2.3589463346374178,2.8514681180724653
141,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Move isolated,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,7799,6.609322033898305,,11733.513570657266,1180,9.21388494672841,6.0835979745209805,7.13504609327563
142,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Rearing,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,53025,139.53947368421052,,11733.513570657266,380,593.9874896961321,79.81647971212229,199.26246765629875
143,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Rearing,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,90009,143.0985691573927,,11733.513570657266,629,504.85564038555935,103.64394039934183,182.55319791544355
144,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Rear isolated,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,117,2.4375,,11733.513570657266,48,2.457185466477178,1.742358221645477,3.132641778354523
145,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Rear isolated,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,1691,4.632876712328767,,11733.513570657266,365,8.920778496566326,3.7176843331754563,5.548069091482078
146,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Stop isolated,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,76323,39.20030816640986,,11733.513570657266,1947,157.83316704131704,32.189447005996215,46.21116932682351
147,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Stop isolated,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,86538,74.15424164524421,,11733.513570657266,1167,223.73216680859835,61.31766932124844,86.99081396924
148,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,WallJump,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,98,2.45,,11733.513570657266,40,0.6689544080129826,2.2426888811472,2.6573111188528005
149,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,WallJump,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,74,2.242424242424242,,11733.513570657266,33,0.49422746758485114,2.073797682654703,2.4110508021937815
150,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,SAP,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,1283,5.727678571428571,,11733.513570657266,224,18.619113210725867,3.289356584625326,8.166000558231817
151,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,SAP,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,1497,5.404332129963899,,11733.513570657266,277,17.05721046613659,3.395589968792452,7.413074291135347
152,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Huddling,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,0,,,11733.513570657266,0,,,
153,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Huddling,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,0,,,11733.513570657266,0,,,
154,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,WaterPoint,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,0,,,11733.513570657266,0,,,
155,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,WaterPoint,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,0,,,11733.513570657266,0,,,
156,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,9135,38.22175732217573,,11733.513570657266,239,167.11223456361557,17.034957301657943,59.40855734269353
157,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,9135,38.22175732217573,,11733.513570657266,239,167.11223456361557,17.034957301657943,59.40855734269353
158,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Oral-oral Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,669,4.288461538461538,,11733.513570657266,156,6.082772663363455,3.3339188449931045,5.243004231929972
159,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Oral-oral Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,669,4.288461538461538,,11733.513570657266,156,6.082772663363455,3.3339188449931045,5.243004231929972
160,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Oral-genital Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,966,5.4576271186440675,,11733.513570657266,177,8.02606354724091,4.275206396630811,6.640047840657324
161,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Oral-genital Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,882,6.582089552238806,,11733.513570657266,134,12.753283748903264,4.422726358219953,8.741452746257657
162,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Side by side Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,1240,5.486725663716814,,11733.513570657266,226,8.374122639816454,4.3949304937863785,6.578520833647249
163,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Side by side Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,1240,5.486725663716814,,11733.513570657266,226,8.374122639816454,4.3949304937863785,6.578520833647249
164,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,"Side by side Contact, opposite way",1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,788,4.2594594594594595,,11733.513570657266,185,7.137849606507077,3.230880584861395,5.288038334057524
165,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,"Side by side Contact, opposite way",2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,788,4.2594594594594595,,11733.513570657266,185,7.137849606507077,3.230880584861395,5.288038334057524
166,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Social approach,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,6737,1.7439813616360342,,11733.513570657266,3863,2.11999574864756,1.677127159936676,1.8108355633353925
167,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Social approach,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,9865,2.3753912834095834,,11733.513570657266,4153,3.3791532752291724,2.2726173455374714,2.4781652212816954
168,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Social escape,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,1192,1.983361064891847,,11733.513570657266,601,1.9882490104450294,1.8244004220774648,2.142321707706229
169,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Social escape,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,1640,2.3529411764705883,,11733.513570657266,697,2.1868186278314137,2.19059111890065,2.5152912340405265
170,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Approach contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,307,6.673913043478261,,11733.513570657266,46,10.402872403971324,3.667626124010455,9.680199962946066
171,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Approach contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,299,10.678571428571429,,11733.513570657266,28,15.480525949510547,4.944504372807257,16.412638484335602
172,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Approach rear,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,410,4.1,,11733.513570657266,100,4.994997497496871,3.120980490490613,5.079019509509386
173,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Approach rear,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,298,3.7721518987341773,,11733.513570657266,79,4.8625392311420095,2.6998782236139203,4.844425573854434
174,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Break contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,578,11.115384615384615,,11733.513570657266,52,17.87203858863363,6.257709192475244,15.973060038293987
175,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Break contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,422,10.047619047619047,,11733.513570657266,42,14.811437634721898,5.568128335826351,14.527109759411744
176,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Get away,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,2135,2.6889168765743072,,11733.513570657266,794,5.722174208126965,2.2908950433662527,3.0869387097823617
177,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Get away,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,3934,2.8841642228739004,,11733.513570657266,1364,3.8507433440151004,2.6798053683921403,3.0885230773556605
178,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,FollowZone Isolated,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,928,3.6679841897233203,,11733.513570657266,253,6.651728852488108,2.848330594168677,4.487637785277964
179,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,FollowZone Isolated,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,481,2.9691358024691357,,11733.513570657266,162,3.9258919557502288,2.3645792852170535,3.573692319721218
180,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Train2,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,201,11.823529411764707,,11733.513570657266,17,6.679514724515345,8.648289665611259,14.998769157918154
181,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Train2,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,45,7.5,,11733.513570657266,6,2.217355782608345,5.725745853103964,9.274254146896036
182,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Group2,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,9135,38.22175732217573,,11733.513570657266,239,167.11223456361557,17.034957301657943,59.40855734269353
183,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,4,368226,476226,Group2,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,9135,38.22175732217573,,11733.513570657266,239,167.11223456361557,17.034957301657943,59.40855734269353
184,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Move,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,0,,,5370.4014422093,0,,,
185,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Move,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,0,,,5370.4014422093,0,,,
186,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Move isolated,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,2653,1.578227245687091,,5370.4014422093,1681,2.9316995167698012,1.438077707812242,1.71837678356194
187,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Move isolated,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,1231,6.280612244897959,,5370.4014422093,196,10.941301252343981,4.748830069569802,7.812394420226116
188,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Rearing,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,15434,73.4952380952381,,5370.4014422093,210,283.0042107648888,35.218112131686055,111.77236405879013
189,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Rearing,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,22982,153.21333333333334,,5370.4014422093,150,444.9782554487603,82.00198139775831,224.42468526890838
190,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Rear isolated,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,78,3.7142857142857144,,5370.4014422093,21,4.812116227298964,1.6561096069302508,5.772461821641178
191,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Rear isolated,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,161,2.0641025641025643,,5370.4014422093,78,2.266476671466335,1.5611117853315042,2.5670933428736245
192,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Stop isolated,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,88395,37.566935826604336,,5370.4014422093,2353,119.38240938991521,32.74317854239111,42.390693110817566
193,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Stop isolated,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,87926,450.9025641025641,,5370.4014422093,195,904.5387183920591,323.9428525470807,577.8622756580476
194,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,WallJump,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,15,2.142857142857143,,5370.4014422093,7,0.3499271061118826,1.8836275149208284,2.4020867707934572
195,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,WallJump,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,34,2.125,,5370.4014422093,16,0.33071891388307384,1.962947732197294,2.2870522678027063
196,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,SAP,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,1620,4.589235127478753,,5370.4014422093,353,9.006047557952554,3.6497217794693273,5.52874847548818
197,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,SAP,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,1169,4.496153846153846,,5370.4014422093,260,7.546521397776632,3.578843683081739,5.413464009225953
198,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Huddling,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,0,,,5370.4014422093,0,,,
199,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Huddling,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,0,,,5370.4014422093,0,,,
200,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,WaterPoint,1,,,,000004849319,000004849319,,,NaCl,NaCl,,,0,,,5370.4014422093,0,,,
201,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,WaterPoint,2,,,,000004849076,000004849319,,,NaCl,NaCl,,,0,,,5370.4014422093,0,,,
202,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,7461,373.05,,5370.4014422093,20,576.3768276917453,120.44171759461258,625.6582824053875
203,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,7461,373.05,,5370.4014422093,20,576.3768276917453,120.44171759461258,625.6582824053875
204,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Oral-oral Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,503,5.239583333333333,,5370.4014422093,96,9.387208486004889,3.3617505431800447,7.117416123486621
205,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Oral-oral Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,503,5.239583333333333,,5370.4014422093,96,9.387208486004889,3.3617505431800447,7.117416123486621
206,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Oral-genital Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,1030,3.946360153256705,,5370.4014422093,261,11.215282581364955,2.5857113680141657,5.307008938499244
207,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Oral-genital Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,2592,10.8,,5370.4014422093,240,36.71820620164698,6.154505963361439,15.445494036638562
208,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Side by side Contact,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,956,8.033613445378151,,5370.4014422093,119,15.227094810067259,5.297717079785183,10.769509810971119
209,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Side by side Contact,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,956,8.033613445378151,,5370.4014422093,119,15.227094810067259,5.297717079785183,10.769509810971119
210,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,"Side by side Contact, opposite way",1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,2975,28.60576923076923,,5370.4014422093,104,93.71472857204124,10.594378265158007,46.61716019638045
211,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,"Side by side Contact, opposite way",2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,2975,28.60576923076923,,5370.4014422093,104,93.71472857204124,10.594378265158007,46.61716019638045
212,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Social approach,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,16277,1.3932209192844303,,5370.4014422093,11683,1.1886774708301262,1.3716661730346156,1.414775665534245
213,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Social approach,2,1,,,000004849076,000004849319,,,NaCl,NaCl,,,19757,1.5600915982312065,,5370.4014422093,12664,1.464797236990428,1.5345793852091507,1.5856038112532622
214,221019_Amphet_Cage1_3-2NaCl,221019,Cage1,3-2NaCl,1,5,476226,584226,Social escape,1,2,,,000004849319,000004849076,,,NaCl,NaCl,,,293,1.646067415730337,,5370.4014422093,178,1.1433792002022423,1.4780956228846336,1.8140392085760404
